lat,lon,dist
42.005598,-93.059308,0
42.005594,-93.058807,0.02572377736004827
42.007911,-93.05873,0.18586203391943337
42.008236,-93.058325,0.2164655954487066
42.008552,-93.024485,1.9539363072009979
42.008037,-93.010915,2.651524474282322
42.00767,-92.986443,3.9081747612557693
42.006882,-92.981464,4.169533230363111
42.004247,-92.972076,4.684769435783956
42.00374,-92.969064,4.843333049690503
42.003622,-92.967387,4.9298211505046865
42.003644,-92.934131,6.63730077369762
42.004061,-92.916699,7.532780955961618
42.004037,-92.912135,7.767116959327239
42.003098,-92.88426,9.199787862916834
42.003434,-92.881978,9.319232181931941
42.006611,-92.869563,9.993385731339089
42.007007,-92.867308,10.112348718201297
42.007185,-92.864541,10.25493978505246
42.007293,-92.851379,10.930725640006644
42.007064,-92.844856,11.265994095777513
42.007141,-92.831825,11.935035724352877
42.00707,-92.822479,12.414890826604594
42.006745,-92.810302,13.040471422751324
42.006867,-92.807524,13.183345391516267
42.007257,-92.805321,13.299614627456204
42.008505,-92.800657,13.554117447143026
42.011985,-92.788561,14.220028685361468
42.012182,-92.786198,14.342098470665189
42.01208,-92.780351,14.642346453710449
42.011866,-92.778015,14.76317720242605
42.01118,-92.775188,14.915851054214702
42.007474,-92.766789,15.41734507660462
42.006751,-92.763708,15.583226261013198
42.00629,-92.736684,16.97103521130385
42.005893,-92.733045,17.15986980282343
42.000239,-92.701415,18.830203793570483
42.000054,-92.667205,20.586807177737185
41.997652,-92.641274,21.928598386325866
41.996298,-92.632786,22.37437468935761
41.99345,-92.618398,23.138962141585306
41.992118,-92.612866,23.437578534157335
41.991648,-92.611583,23.511032605873016
41.990761,-92.610048,23.61088126347281
41.986576,-92.604365,24.021721524504738
41.985966,-92.603122,24.098217129388168
41.985387,-92.601229,24.20334686239482
41.982632,-92.586055,25.00558341970918
41.982496,-92.570852,25.786473397512918
41.982058,-92.56798,25.937053764599423
41.98142,-92.566227,26.037301887014877
41.98047,-92.564439,26.150182756100566
41.969161,-92.548855,27.26882018536979
41.967563,-92.546315,27.439749746295924
41.966553,-92.544305,27.564378890928612
41.965626,-92.54175,27.710432082739395
41.96482,-92.537952,27.913343896324275
41.964576,-92.535249,28.053229843268248
41.964578,-92.531304,28.25590422812142
41.964,-92.525852,28.538834632182965
41.96393,-92.462862,31.774979913664055
41.964196,-92.409883,34.49685950327961
41.964046,-92.395925,35.21403164327128
41.96435,-92.377315,36.17035659769187
41.964148,-92.355883,37.271519513816706
41.964137,-92.337032,38.23999636178515
41.964289,-92.332014,38.498011365727514
41.964078,-92.311997,39.52649423240595
41.964173,-92.290551,40.62830963664736
41.964411,-92.290484,40.645110266193534
41.964527,-92.290643,40.656554227173196
41.964344,-92.29059,40.66948818389583
41.964461,-92.285897,40.91072715940913
41.964213,-92.246125,42.95409280946117
41.964217,-92.21211,44.70162305273672
41.963955,-92.18572,46.05754034252365
41.963826,-92.143136,48.24533464673807
41.96384,-92.081786,51.39722720410546
41.96378,-92.06652,52.18153820675066
41.963643,-92.065446,52.23752174609473
41.963843,-92.051855,52.93590510823457
41.963667,-92.041139,53.486580893932576
41.963816,-92.027829,54.17046847642687
41.963694,-92.009185,55.12835324626535
41.963812,-92.00062,55.568461255162646
41.963563,-91.963628,57.46902929315834
41.963558,-91.936265,58.87482562449586
41.963287,-91.911131,60.16624377993325
41.963776,-91.862688,62.65527257858712
41.964174,-91.855527,63.02419866276877
41.964446,-91.832067,64.22960750041545
41.964324,-91.825928,64.54511214284099
41.964395,-91.801844,65.7824413600415
41.963512,-91.786243,66.58626904515303
41.964166,-91.776887,67.06905833920754
41.964409,-91.770613,67.39182347635848
41.963964,-91.730509,69.45240810891889
41.964131,-91.72841,69.56086067081141
41.963883,-91.723458,69.81584829317376
41.963903,-91.718715,70.05952640757683
41.963421,-91.709338,70.54242634689655
41.963543,-91.708672,70.57766570125843
41.963282,-91.707704,70.63056621867277
41.962563,-91.696438,71.21149988759551
41.963748,-91.696183,71.29441710279094
41.965691,-91.696119,71.42870587541286
41.965953,-91.694898,71.49399336398164
41.966579,-91.693213,71.590762165026
41.966542,-91.689358,71.78882308711484
41.967478,-91.688757,71.86048669442751
41.96806,-91.688155,71.91121601769797
