lat,lon,dist
41.372651,-83.824789,0
41.372532,-83.82494,0.011353455875853704
41.372161,-83.824874,0.03721452947416029
41.372094,-83.824555,0.05439027356502467
41.372282,-83.821043,0.2369498714692167
41.372353,-83.811575,0.7278883734481361
41.372591,-83.809049,0.8598889716643041
41.372288,-83.807325,0.9516967221763101
41.372242,-83.800104,1.3261179852889349
41.372543,-83.764219,3.186862450998597
41.372498,-83.751134,3.8653222091400377
41.372348,-83.748568,3.998771659472128
41.372397,-83.73073,4.923673966331829
41.372174,-83.716384,5.667671253756473
41.371504,-83.713198,5.839229684407625
41.371996,-83.712507,5.888618682037524
41.372144,-83.711405,5.946665209530353
41.372248,-83.697289,6.678613753240124
41.371966,-83.691111,6.999534940443339
41.372033,-83.686525,7.23736438478214
41.371833,-83.677137,7.724329376076383
41.371886,-83.67603,7.781844214824966
41.372333,-83.674722,7.856365279760326
41.371843,-83.674473,7.892599219263644
41.371932,-83.670235,8.112426188062264
41.371519,-83.65121,9.0992904256403
41.371459,-83.650674,9.1273897682977
41.371278,-83.650572,9.140968012518979
41.365005,-83.650517,9.574400416072091
41.364013,-83.650232,9.644516332063777
41.363611,-83.62774,10.811205375815621
41.363616,-83.603537,12.06629424111208
41.363453,-83.602445,12.124030943876628
41.36132,-83.59717,12.434754435166532
41.361138,-83.594404,12.578745599855818
41.361246,-83.589961,12.809274498948437
41.36156,-83.587217,12.95321860191149
41.36249,-83.581456,13.258804764389026
41.363232,-83.578114,13.439535891685866
41.363142,-83.571815,13.766242859831832
41.371032,-83.571698,14.311423698233224
41.370271,-83.571557,14.364509637760426
41.363386,-83.571649,14.84024175138684
41.362974,-83.570962,14.885843726843902
41.362475,-83.567342,15.076707553980851
41.361751,-83.566214,15.153675845258167
41.362111,-83.564485,15.246724676968103
41.362286,-83.562375,15.356810833554988
41.362111,-83.558246,15.571273118799574
41.36207,-83.5497,16.01446029513904
41.362264,-83.513234,17.905557917971834
41.362134,-83.511297,18.006407411313063
41.36181,-83.509994,18.077590211440352
41.360996,-83.508515,18.172699953473128
41.356199,-83.502719,18.620142113762167
41.355503,-83.50122,18.711555764131568
41.355236,-83.500118,18.77161269273639
41.355588,-83.476256,20.009413262645808
41.355548,-83.47361,20.14667100315105
41.355296,-83.47199,20.232474677771844
41.341896,-83.438571,22.197641012746832
41.34152,-83.437236,22.271605613382174
