lat,lon,dist
41.843913,-95.612041,0
41.843985,-95.612606,0.029504182752753155
41.846263,-95.610862,0.2106975055495859
41.846916,-95.609597,0.2899117165446037
41.847457,-95.606855,0.43590747210804126
41.847886,-95.605715,0.5016442910502675
41.848627,-95.604809,0.5708950907308002
41.850486,-95.603307,0.7208084013185543
41.852422,-95.60203,0.869846812406976
41.85763,-95.602194,1.2297843070655026
41.857648,-95.602047,1.2374506448533908
41.86703,-95.594787,1.9856285628812471
41.881264,-95.583969,3.1156669041044482
41.885477,-95.580494,3.4572620421224505
41.887952,-95.577917,3.6736273804864465
41.897005,-95.567252,4.505578741812367
41.908232,-95.553898,5.541592599722694
41.909317,-95.552375,5.650003019033138
41.910967,-95.549584,5.833284432690489
41.91257,-95.545814,6.0565390393918745
41.916364,-95.535431,6.651273444098766
41.917565,-95.531527,6.86846807034359
41.92039,-95.524353,7.285760165760639
41.928408,-95.502511,8.5378286528473
41.928807,-95.501026,8.618989168713789
41.929139,-95.498532,8.749226046567243
41.929802,-95.497093,8.836231339388618
41.933393,-95.487063,9.408385719186146
41.935016,-95.483485,9.623785283167058
41.953583,-95.452298,11.67671103876117
41.961027,-95.439093,12.528108466142681
41.978214,-95.416081,14.203712775087666
41.979871,-95.413651,14.37308133820936
41.983663,-95.406508,14.823903509939841
42.003722,-95.373301,17.021322609777783
42.004693,-95.370676,17.171873088056703
42.004984,-95.368103,17.30549868779507
42.005158,-95.367649,17.33172583922737
42.005576,-95.367253,17.36704557209166
42.006388,-95.367061,17.42400884728965
42.006774,-95.366647,17.45811275315656
42.011825,-95.365337,17.81352479443396
42.012099,-95.364986,17.839660920389445
42.012527,-95.362883,17.95159839122942
42.012539,-95.345309,18.853782959284526
42.012946,-95.342281,19.011751920718687
42.013172,-95.332042,19.537611871886803
42.013587,-95.330701,19.61218584467375
42.018756,-95.31786,20.361891891581383
42.019569,-95.315146,20.51210271135341
42.020783,-95.305136,21.03271892230158
42.02476,-95.289185,21.89633408587006
42.026483,-95.282906,22.239893610106463
42.03106,-95.264021,23.25941871170723
42.03535,-95.237123,24.67127908192413
42.035786,-95.235162,24.776325291494445
42.036346,-95.233639,24.863534783640947
42.036899,-95.232664,24.926489500349117
42.056722,-95.204109,26.932101851083424
42.058621,-95.201839,27.10753390122388
42.060828,-95.198474,27.337859914736292
42.063859,-95.193352,27.67384975530388
42.066152,-95.189925,27.91049414843773
42.067367,-95.187609,28.05595630116562
42.072977,-95.174979,28.81085766529183
42.074582,-95.17226,28.989025252212226
42.077841,-95.168375,29.289693270879116
42.078888,-95.166457,29.41179196042387
42.079491,-95.164229,29.533408461763468
42.079634,-95.156904,29.909180259161108
42.079427,-95.116019,32.00590151481656
42.076597,-95.101917,32.75506785125775
42.074413,-95.094694,33.15505878486617
42.072735,-95.088214,33.50704109000267
42.072341,-95.086523,33.59794094141578
42.072176,-95.084371,33.708900086061874
42.072415,-95.081584,33.85279055631767
42.072857,-95.079754,33.951490665974305
42.075965,-95.07314,34.352958227177126
