lat,lon,dist
37.779635,-122.416824,0
37.777545,-122.416362,0.14659272452500602
37.77007,-122.406998,0.8734207441275018
37.769241,-122.407901,0.94900640969893
37.763217,-122.407323,1.36642074063191
37.754292,-122.406418,1.9850578858292796
37.754523,-122.402565,2.1961445774088877
37.750611,-122.402233,2.467045858717809
37.750496,-122.402777,2.4978089975557713
37.749594,-122.402862,2.5603040238884156
37.749415,-122.401968,2.6106864436215322
37.749877,-122.394222,3.0350658849723846
37.750178,-122.387755,3.3889789005769813
37.746148,-122.387358,3.668268830648235
37.746128,-122.387298,3.6718262487487756
37.745374,-122.387186,3.7242808190556724
37.731618,-122.39191,4.7091558900586215
37.727128,-122.393608,5.032964949506435
37.727049,-122.393481,5.041794573051027
37.719516,-122.39686,5.5940642784812455
37.718009,-122.398104,5.718420337080598
37.716379,-122.398246,5.831309713444698
37.715143,-122.398875,5.923369420058255
37.715121,-122.398845,5.9256053168258225
37.714421,-122.399176,5.977243653484175
37.713114,-122.40039,6.089306144425608
37.710035,-122.401352,6.308446902759064
37.708489,-122.401336,6.415268909684847
37.69984,-122.400281,7.015634330907718
37.697166,-122.400219,7.200421223875608
37.690413,-122.39814,7.680654464167291
37.688777,-122.398583,7.796257256915113
37.687814,-122.399158,7.8698479789488
37.687209,-122.399205,7.911728416844026
37.686727,-122.398925,7.948381963030095
37.685925,-122.39797,8.02452196767189
37.685902,-122.397936,8.02696769037369
37.685744,-122.397884,8.038248647525515
37.685283,-122.397854,8.070142925233634
37.684199,-122.39662,8.170951774834627
37.682387,-122.395148,8.319790568504066
37.681696,-122.394745,8.372374425061004
37.681274,-122.394586,8.402800541222469
37.679762,-122.394243,8.508940157197333
37.678559,-122.393742,8.596458167430274
37.67742,-122.392921,8.68706134066263
37.675323,-122.390937,8.868070440676458
37.674848,-122.390707,8.903217502733733
37.674212,-122.390656,8.947249337442877
37.673536,-122.39091,8.995978262968142
37.670447,-122.392796,9.233024144483656
37.669276,-122.393868,9.332941326183496
37.669109,-122.393963,9.345595736138623
37.667785,-122.395669,9.476263808944688
37.666115,-122.397042,9.613933349134845
37.664447,-122.398875,9.766684523187697
37.661404,-122.403453,10.093646510980777
37.660558,-122.404446,10.173438689275919
37.65871,-122.40569,10.31812252172081
37.654707,-122.407696,10.615674893693905
37.654669,-122.40786,10.625022293214695
37.654699,-122.407985,10.632167283906591
37.653753,-122.408465,10.70260640629885
37.653729,-122.408354,10.708900736298302
37.652321,-122.409019,10.812763176394835
37.651154,-122.409064,10.893432765442
37.650011,-122.408465,10.978934867796086
37.649784,-122.40841,10.994905063176647
37.649655,-122.408535,11.00613907908682
37.649481,-122.408869,11.028011149083152
37.649054,-122.409117,11.060483977577958
37.647513,-122.409514,11.169149440053003
37.647522,-122.409612,11.174546670273381
37.647977,-122.409512,11.206456624359152
37.647357,-122.409657,11.250022803742803
37.647328,-122.409562,11.255592859491482
37.644388,-122.410332,11.463049438650847
37.643275,-122.410787,11.543879000234167
37.64214,-122.411502,11.63151506658803
37.641828,-122.411584,11.653534093770544
37.641196,-122.411614,11.697231971190048
37.630751,-122.411378,12.41902825253675
37.629906,-122.411025,12.480524545430944
37.629573,-122.411369,12.510251728971916
37.629052,-122.411324,12.546333523103154
37.621613,-122.411275,13.060326465577466
37.62114,-122.411213,13.093183316558319
37.61946,-122.41002,13.226361996364721
37.61779,-122.408744,13.361234609126702
37.612723,-122.403703,13.806977888121938
37.612534,-122.403744,13.820227953190116
37.606853,-122.398124,14.318921860123595
37.601455,-122.390835,14.865089042956864
37.5995,-122.388579,15.04811231010092
37.596298,-122.385498,15.32630955083434
37.592478,-122.380757,15.696484640504522
37.57763,-122.35445,17.464869154603583
37.574298,-122.34218,18.175117176484186
37.570598,-122.33678,18.566017155718217
37.569011,-122.333396,18.781348700857915
37.566582,-122.329389,19.057614520598385
37.565586,-122.328258,19.150202450603214
37.563703,-122.326705,19.30564076858197
37.563292,-122.326385,19.339011022338518
37.560744,-122.32358,19.572668226259086
37.560744,-122.32358,19.572668226259086
37.547167,-122.308598,20.819049492153326
37.541667,-122.302762,21.315664829656175
37.535743,-122.29589,21.871797900414325
37.534477,-122.294618,21.983639055757017
37.531871,-122.291209,22.243077996704756
37.529288,-122.287438,22.516106638449333
37.52534,-122.281862,22.92569628184444
37.515162,-122.269671,23.895675578484024
37.512157,-122.266809,24.155889686637092
37.509762,-122.263313,24.409062344545074
37.504433,-122.256982,24.915009075149847
37.504192,-122.256492,24.946610140080306
37.502607,-122.254552,25.09925586272347
37.494178,-122.244863,25.887458520563076
37.49195,-122.242081,26.104154465022706
37.490983,-122.240313,26.22187639333842
37.486216,-122.23488,26.665951741587772
37.486303,-122.23312,26.762631816779816
37.486612,-122.232361,26.809401651219424
37.486371,-122.231828,26.843034892486543
37.486637,-122.226322,27.145462519275164
37.485184,-122.226216,27.24602332648487
37.484902,-122.225203,27.30488115825568
37.482104,-122.21887,27.702295164003473
37.482302,-122.218738,27.717772099057658
37.482178,-122.218786,27.726734783169082
37.481946,-122.218271,27.759204231348086
37.482044,-122.218163,27.76819938071277
37.481856,-122.218293,27.7830160393402
37.481029,-122.216441,27.89953254437162
37.480225,-122.216996,27.962872425523543
37.479503,-122.21552,28.057941555241367
37.470486,-122.202102,29.022043072396293
37.469575,-122.193876,29.47750659279262
37.461867,-122.178473,30.476090036866452
37.463855,-122.177037,30.63442311772678
37.467093,-122.175734,30.86928230438989
37.467077,-122.173166,31.010114862961682
37.46573,-122.170816,31.16908154677263
37.471712,-122.16784,31.613451655658395
37.472194,-122.167539,31.65062057393269
37.472632,-122.166805,31.70097790809944
37.474702,-122.16577,31.85485028307541
37.474725,-122.165818,31.85792485609542
37.475278,-122.166616,31.91601626959567
37.475648,-122.166282,31.94746406565574
37.474998,-122.165075,32.027447290963224
37.474899,-122.164914,32.03861541892513
37.475712,-122.165002,32.09499524161242
37.47573,-122.164977,32.09684616745812
37.475826,-122.160993,32.31540259786922
37.475903,-122.160923,32.321962871680896
37.47591,-122.160591,32.34017391029423
37.475994,-122.159753,32.3864891692683
37.478247,-122.160993,32.5563575873484
37.47913,-122.158497,32.706198874446294
37.479632,-122.15007,33.169556580794
37.479245,-122.149014,33.2333336893425
37.477788,-122.149251,33.334838075616794
37.479245,-122.149014,33.43634246189109
37.479578,-122.149812,33.48577785048084
37.479662,-122.150887,33.545005638473825
37.481145,-122.150321,33.65206766883871
37.481862,-122.15004,33.70394815157466
37.481818,-122.14961,33.727719744670196
37.482093,-122.148315,33.801221330246406
37.482559,-122.147117,33.87437278408125
37.483259,-122.145909,33.9563845217222
37.486059,-122.142599,34.22164123250385
37.486191,-122.142631,34.230928774704594
37.486382,-122.1424,34.24921952127584
37.486426,-122.142187,34.26128657948584
