lat,lon,dist
41.248833,-82.489957,0
41.248734,-82.490306,0.019377369222960353
41.248563,-82.490378,0.031770241448054314
41.248247,-82.490211,0.05526417761367852
41.247306,-82.445525,2.3775652924161785
41.247664,-82.439387,2.697387347074283
41.247569,-82.423435,3.5261050388412465
41.247723,-82.3916,5.179937421537831
41.247255,-82.389632,5.287165195836087
41.244057,-82.384703,5.625385214459228
41.242456,-82.381921,5.8073905987755445
41.239194,-82.373479,6.3005103351194345
41.239105,-82.371656,6.395425185556463
41.238504,-82.369583,6.510857834790033
41.238246,-82.367431,6.624080168522466
41.237935,-82.34176,7.958032446232847
41.237747,-82.337649,8.172021665590396
41.237815,-82.322059,8.982043322864202
41.237728,-82.307784,9.723752500724606
41.23759,-82.305372,9.849434975318971
41.237584,-82.27137,11.61607868579957
41.237256,-82.265977,11.897198751047378
41.236929,-82.218205,14.379412601013062
41.23724,-82.208453,14.886557100765714
41.237556,-82.188747,15.910658489023405
41.23765,-82.17228,16.766259700198933
41.237661,-82.168324,16.971802986598977
41.237363,-82.165454,17.122334691543276
41.23728,-82.158539,17.48166492860077
41.237409,-82.12018,19.474712784254628
41.237244,-82.119767,19.499011552508016
41.237427,-82.118786,19.551526508180892
41.237459,-82.112797,19.862705831361254
41.237361,-82.077952,21.673166851790494
41.238105,-82.069152,22.133268579202465
41.237933,-82.066517,22.270689333720927
41.238051,-82.059951,22.611934631279947
41.237748,-82.026735,24.337858776352313
41.237529,-82.02507,24.425680574863367
41.237014,-82.023178,24.53022568543516
41.237676,-82.022795,24.58010682776758
41.237765,-82.022464,24.598370908294132
41.237628,-82.018839,24.78695262147158
41.237599,-81.998527,25.842305728180005
41.237362,-81.980226,26.79331426940875
41.237817,-81.97267,27.187158447512946
41.237657,-81.912231,30.327402886530344
41.237813,-81.906635,30.618353609940627
41.237919,-81.882437,31.875626308990174
41.238458,-81.853059,33.40246076925257
41.238533,-81.840062,34.0777570665985
41.238429,-81.839221,34.12203925547932
41.238593,-81.834755,34.35435268103604
41.238452,-81.81784,35.233247626484136
41.238595,-81.814067,35.42952761080099
41.238447,-81.811204,35.57862959527509
41.238511,-81.804743,35.91434864883768
41.238644,-81.803799,35.96424880554376
41.238487,-81.798313,36.2494872680736
41.238621,-81.792827,36.534669766447244
41.238494,-81.783758,37.00594297075661
41.238693,-81.748405,38.84280378369144
41.238583,-81.739497,39.3056921576343
41.238652,-81.736251,39.47440945886857
41.239499,-81.731886,39.708625915624836
