lat,lon,dist
37.901859,-118.434337,0
37.902173,-118.434223,0.022568026694581
37.902755,-118.433499,0.07891549032286478
37.92728,-118.401128,2.5253267195455535
37.95535,-118.367028,5.211221569499156
37.957615,-118.36196,5.528587573097928
37.960738,-118.353887,6.018460746077709
37.960902,-118.352711,6.083518265554589
37.960857,-118.351488,6.150214177764729
37.960072,-118.348306,6.331843279908851
37.959992,-118.347083,6.398696349899658
37.960179,-118.345777,6.47100567736478
37.96076,-118.344277,6.5620473452023855
37.961754,-118.342968,6.66105039985816
37.968788,-118.33842,7.206553620468666
37.969751,-118.337645,7.2853518166378874
37.970501,-118.336635,7.360928088794593
37.970911,-118.335741,7.417263203505825
37.971882,-118.331473,7.659218246175939
37.972463,-118.329787,7.7594404252474884
37.974913,-118.324851,8.077138755024011
37.976005,-118.323529,8.181431690535108
37.976946,-118.322764,8.258653161709177
37.980422,-118.32143,8.509570298956154
37.981526,-118.320712,8.595287985130838
37.982611,-118.31961,8.691317677674677
37.985112,-118.316199,8.945023334671003
37.991912,-118.305247,9.704250628743367
37.993299,-118.302733,9.87135325058182
37.994954,-118.298666,10.120584888974006
37.998198,-118.287105,10.788782523181345
37.99892,-118.285396,10.894361792579453
37.999803,-118.283829,10.99924911558947
38.001271,-118.281957,11.143041099834816
38.002439,-118.28096,11.240299348001432
38.014502,-118.272997,12.179770717317352
38.015594,-118.271909,12.275689235295612
38.016473,-118.270734,12.363890450998754
38.017155,-118.269441,12.448591229953195
38.017786,-118.267753,12.550293581675163
38.018225,-118.26538,12.682976606348076
38.018238,-118.263339,12.794077621321586
38.017953,-118.261304,12.906585278379472
38.016118,-118.253475,13.351206935751765
38.015897,-118.250839,13.49550638628616
38.015975,-118.243515,13.894221265062246
38.015598,-118.240407,14.065397621846985
38.013938,-118.23367,14.449645924108847
38.013354,-118.231978,14.55020287174304
38.012449,-118.229972,14.676038567932808
38.009762,-118.224903,15.00862546466827
38.008608,-118.221192,15.225815774529107
38.002044,-118.186324,17.177538833621288
38.001229,-118.181356,17.453821751684895
38.001105,-118.178615,17.60330257312046
38.001543,-118.174315,17.839365550536787
38.005974,-118.151026,19.143739693617235
38.01092,-118.12629,20.533054548191075
38.010602,-118.124435,20.63640036009859
38.009559,-118.12212,20.781575541328596
38.008542,-118.121021,20.873863793506867
38.00742,-118.120386,20.9587451783057
38.006714,-118.119549,21.025497365591605
38.005545,-118.117089,21.18189501900859
38.005346,-118.11587,21.249669560911734
38.00561,-118.114848,21.308223242970566
38.010503,-118.104486,21.965882358843025
38.010847,-118.103086,22.04571636274094
38.011633,-118.095659,22.45365848149313
38.012213,-118.087276,22.91176425211993
38.012117,-118.086241,22.96849597467851
38.012476,-118.082788,23.15809724578712
38.012452,-118.080798,23.266439770978025
38.012947,-118.076137,23.522464968831247
38.013025,-118.073281,23.67802960648407
38.01332,-118.070642,23.823126490282526
38.014103,-118.057639,24.533024531785035
38.014657,-118.051767,24.85495457208988
38.014625,-118.050615,24.917703216771727
38.014904,-118.048891,25.013509235383232
38.015089,-118.044612,25.246788009378953
38.015461,-118.042123,25.38469317063164
38.015391,-118.040346,25.48154483104066
38.016512,-118.017185,26.744679489947014
38.020962,-117.932637,31.357092900888
38.021384,-117.929836,31.51231619174056
38.030372,-117.891425,33.69320300974116
38.030768,-117.889357,33.80902918296482
38.030698,-117.887881,33.889503787111295
38.030966,-117.887581,33.91419088494545
38.031002,-117.887187,33.935777468233546
38.030828,-117.886542,33.972882206976166
38.030345,-117.885721,34.028651038931315
38.029158,-117.884385,34.13825551162441
38.028019,-117.882697,34.259223719098735
38.026789,-117.87994,34.431671352914954
38.020523,-117.857943,35.70481398553354
38.019584,-117.851986,36.03548931150625
38.018829,-117.840179,36.68028268801188
38.015983,-117.824053,37.57983186297053
38.015951,-117.822704,37.65329728307183
38.016996,-117.804388,38.65292370697062
38.01892,-117.772413,40.39848889427461
38.019313,-117.768374,40.62001091814605
38.037397,-117.679515,45.61499098873519
38.039312,-117.673546,45.965726176990856
38.041086,-117.669829,46.20223286708587
38.042345,-117.667714,46.3464978485135
38.044078,-117.665314,46.523676444658385
38.045782,-117.663305,46.684336000704235
38.048041,-117.661034,46.8834108256053
38.11952,-117.591525,53.10280201905996
38.120223,-117.590705,53.16872660863418
38.121006,-117.589401,53.25789476158037
38.126468,-117.578443,53.963004167888236
38.127199,-117.576684,54.071130734292
38.128146,-117.572935,54.28514207129583
38.130976,-117.552182,55.4298914161828
38.136022,-117.516763,57.38613009974379
38.1366,-117.513484,57.56874759064534
38.142895,-117.468651,60.0436015913058
38.142956,-117.465458,60.21716063630943
38.142666,-117.462784,60.36384124137382
38.142039,-117.460164,60.51265850702656
38.139577,-117.452219,60.97670590460881
38.110217,-117.359993,66.38441968184777
38.107705,-117.351419,66.88181278014818
38.104271,-117.341333,67.47929479564081
38.09731,-117.319036,68.78353472434762
38.095386,-117.313453,69.11493964245716
38.084081,-117.278005,71.19483278058205
38.082908,-117.27366,71.44464502689938
38.081471,-117.266197,71.86248995650453
38.079857,-117.259675,72.23431505490578
38.077583,-117.248946,72.8386249063876
38.076866,-117.246455,72.9828810517667
38.076321,-117.244918,73.07456722930803
38.074903,-117.241998,73.26117529113029
38.073097,-117.23855,73.48643630032572
38.072604,-117.237992,73.53205939362995
